"UF";"Município";"Cargo";"Turno";"Situação totalização";"Votos nominais";"Votos em trânsito";"Votos válidos";"% votos válidos"
"PE";"ALAGOINHA";"Presidente";"2";"Não eleito";"1451";"0";"8572";"16,93"
"PE";"ALIANÇA";"Presidente";"2";"Não eleito";"5886";"0";"19500";"30,18"
"PE";"ALTINHO";"Presidente";"2";"Não eleito";"3501";"0";"12038";"29,08"
"PE";"AMARAJI";"Presidente";"2";"Não eleito";"4327";"0";"11524";"37,55"
"PE";"ANGELIM";"Presidente";"2";"Não eleito";"1542";"0";"5893";"26,17"
"PE";"ARAÇOIABA";"Presidente";"2";"Não eleito";"3014";"0";"11077";"27,21"
"PE";"ARARIPINA";"Presidente";"2";"Não eleito";"7252";"0";"41496";"17,48"
"PE";"ARCOVERDE";"Presidente";"2";"Não eleito";"12057";"0";"34989";"34,46"
"PE";"BARRA DE GUABIRABA";"Presidente";"2";"Não eleito";"2937";"0";"6739";"43,58"
"PE";"BARREIROS";"Presidente";"2";"Não eleito";"5883";"0";"21079";"27,91"
"PE";"BELÉM DE MARIA";"Presidente";"2";"Não eleito";"1501";"0";"6468";"23,21"
"PE";"BELÉM DO SÃO FRANCISCO";"Presidente";"2";"Não eleito";"1765";"0";"10968";"16,09"
"PE";"BELO JARDIM";"Presidente";"2";"Não eleito";"10007";"0";"41487";"24,12"
"PE";"BETÂNIA";"Presidente";"2";"Não eleito";"495";"0";"6273";"7,89"
"PE";"BEZERROS";"Presidente";"2";"Não eleito";"8463";"0";"33847";"25"
"PE";"BODOCÓ";"Presidente";"2";"Não eleito";"2672";"0";"18372";"14,54"
"PE";"BOM CONSELHO";"Presidente";"2";"Não eleito";"3879";"0";"22402";"17,32"
"PE";"BOM JARDIM";"Presidente";"2";"Não eleito";"7115";"0";"21071";"33,77"
"PE";"BONITO";"Presidente";"2";"Não eleito";"7902";"0";"21051";"37,54"
"PE";"BREJÃO";"Presidente";"2";"Não eleito";"1705";"0";"6814";"25,02"
"PE";"BREJINHO";"Presidente";"2";"Não eleito";"1489";"0";"4906";"30,35"
"PE";"BREJO DA MADRE DE DEUS";"Presidente";"2";"Não eleito";"7946";"0";"21813";"36,43"
"PE";"BUENOS AIRES";"Presidente";"2";"Não eleito";"1742";"0";"7875";"22,12"
"PE";"BUÍQUE";"Presidente";"2";"Não eleito";"3153";"0";"23595";"13,36"
"PE";"CABO DE SANTO AGOSTINHO";"Presidente";"2";"Não eleito";"24802";"0";"116046";"21,37"
"PE";"CABROBÓ";"Presidente";"2";"Não eleito";"3618";"0";"16883";"21,43"
"PE";"CACHOEIRINHA";"Presidente";"2";"Não eleito";"2814";"0";"11120";"25,31"
"PE";"CAETÉS";"Presidente";"2";"Não eleito";"1210";"0";"12809";"9,45"
"PE";"CALÇADO";"Presidente";"2";"Não eleito";"1091";"0";"5518";"19,77"
"PE";"CALUMBI";"Presidente";"2";"Não eleito";"479";"0";"4441";"10,79"
"PE";"CAMARAGIBE";"Presidente";"2";"Não eleito";"31930";"0";"89331";"35,74"
"PE";"CAMOCIM DE SÃO FÉLIX";"Presidente";"2";"Não eleito";"2784";"0";"10379";"26,82"
"PE";"CAMUTANGA";"Presidente";"2";"Não eleito";"1781";"0";"5241";"33,98"
"PE";"CANHOTINHO";"Presidente";"2";"Não eleito";"2851";"0";"11819";"24,12"
"PE";"CAPOEIRAS";"Presidente";"2";"Não eleito";"1364";"0";"10578";"12,89"
"PE";"CARNAÍBA";"Presidente";"2";"Não eleito";"1535";"0";"10377";"14,79"
"PE";"CARNAUBEIRA DA PENHA";"Presidente";"2";"Não eleito";"487";"0";"7307";"6,66"
"PE";"CARPINA";"Presidente";"2";"Não eleito";"14902";"0";"40491";"36,8"
"PE";"CARUARU";"Presidente";"2";"Não eleito";"67627";"0";"165071";"40,97"
"PE";"CASINHAS";"Presidente";"2";"Não eleito";"2565";"0";"8342";"30,75"
"PE";"CATENDE";"Presidente";"2";"Não eleito";"3392";"0";"17360";"19,54"
"PE";"CEDRO";"Presidente";"2";"Não eleito";"1135";"0";"6273";"18,09"
"PE";"CHÃ DE ALEGRIA";"Presidente";"2";"Não eleito";"2997";"0";"7798";"38,43"
"PE";"CHÃ GRANDE";"Presidente";"2";"Não eleito";"4788";"0";"12811";"37,37"
"PE";"CONDADO";"Presidente";"2";"Não eleito";"4519";"0";"13305";"33,96"
"PE";"CORRENTES";"Presidente";"2";"Não eleito";"805";"0";"8382";"9,6"
"PE";"CORTÊS";"Presidente";"2";"Não eleito";"2498";"0";"7617";"32,8"
"PE";"CUMARU";"Presidente";"2";"Não eleito";"3222";"0";"10270";"31,37"
"PE";"CUPIRA";"Presidente";"2";"Não eleito";"3701";"0";"13727";"26,96"
"PE";"CUSTÓDIA";"Presidente";"2";"Não eleito";"2417";"0";"18997";"12,72"
"PE";"DORMENTES";"Presidente";"2";"Não eleito";"2783";"0";"11022";"25,25"
"PE";"ESCADA";"Presidente";"2";"Não eleito";"8778";"0";"35889";"24,46"
"PE";"EXU";"Presidente";"2";"Não eleito";"2554";"0";"18981";"13,46"
"PE";"FEIRA NOVA";"Presidente";"2";"Não eleito";"4543";"0";"12293";"36,96"
"PE";"FERNANDO DE NORONHA";"Presidente";"2";"Não eleito";"533";"0";"1316";"40,5"
"PE";"FERREIROS";"Presidente";"2";"Não eleito";"2400";"0";"6835";"35,11"
"PE";"FLORES";"Presidente";"2";"Não eleito";"1625";"0";"11468";"14,17"
"PE";"FLORESTA";"Presidente";"2";"Não eleito";"2085";"0";"16203";"12,87"
"PE";"FREI MIGUELINHO";"Presidente";"2";"Não eleito";"2905";"0";"8992";"32,31"
"PE";"GAMELEIRA";"Presidente";"2";"Não eleito";"3303";"0";"10724";"30,8"
"PE";"GARANHUNS";"Presidente";"2";"Não eleito";"12672";"0";"67821";"18,68"
"PE";"GLÓRIA DO GOITÁ";"Presidente";"2";"Não eleito";"5243";"0";"16050";"32,67"
"PE";"GOIANA";"Presidente";"2";"Não eleito";"9136";"0";"44636";"20,47"
"PE";"GRANITO";"Presidente";"2";"Não eleito";"811";"0";"4393";"18,46"
"PE";"GRAVATÁ";"Presidente";"2";"Não eleito";"14616";"0";"45150";"32,37"
"PE";"IATI";"Presidente";"2";"Não eleito";"1128";"0";"9588";"11,76"
"PE";"IBIMIRIM";"Presidente";"2";"Não eleito";"1655";"0";"13283";"12,46"
"PE";"IBIRAJUBA";"Presidente";"2";"Não eleito";"892";"0";"4576";"19,49"
"PE";"IGARASSU";"Presidente";"2";"Não eleito";"12754";"0";"58740";"21,71"
"PE";"IGUARACY";"Presidente";"2";"Não eleito";"954";"0";"6235";"15,3"
"PE";"ILHA DE ITAMARACÁ";"Presidente";"2";"Não eleito";"3239";"0";"12301";"26,33"
"PE";"INAJÁ";"Presidente";"2";"Não eleito";"770";"0";"8901";"8,65"
"PE";"INGAZEIRA";"Presidente";"2";"Não eleito";"924";"0";"2872";"32,17"
"PE";"IPOJUCA";"Presidente";"2";"Não eleito";"7788";"0";"48905";"15,92"
"PE";"IPUBI";"Presidente";"2";"Não eleito";"3246";"0";"14113";"23"
"PE";"ITACURUBA";"Presidente";"2";"Não eleito";"404";"0";"2932";"13,78"
"PE";"ITAÍBA";"Presidente";"2";"Não eleito";"2482";"0";"12536";"19,8"
"PE";"ITAMBÉ";"Presidente";"2";"Não eleito";"4958";"0";"17783";"27,88"
"PE";"ITAPETIM";"Presidente";"2";"Não eleito";"2451";"0";"8222";"29,81"
"PE";"ITAPISSUMA";"Presidente";"2";"Não eleito";"2754";"0";"12911";"21,33"
"PE";"ITAQUITINGA";"Presidente";"2";"Não eleito";"2871";"0";"9226";"31,12"
"PE";"JABOATÃO DOS GUARARAPES";"Presidente";"2";"Não eleito";"100826";"153";"324397";"31,13"
"PE";"JAQUEIRA";"Presidente";"2";"Não eleito";"1599";"0";"5841";"27,38"
"PE";"JATAÚBA";"Presidente";"2";"Não eleito";"2754";"0";"9715";"28,35"
"PE";"JATOBÁ";"Presidente";"2";"Não eleito";"924";"0";"7654";"12,07"
"PE";"JOÃO ALFREDO";"Presidente";"2";"Não eleito";"5428";"0";"16083";"33,75"
"PE";"JOAQUIM NABUCO";"Presidente";"2";"Não eleito";"2355";"0";"8031";"29,32"
"PE";"JUCATI";"Presidente";"2";"Não eleito";"1112";"0";"6380";"17,43"
"PE";"JUPI";"Presidente";"2";"Não eleito";"1501";"0";"8260";"18,17"
"PE";"JUREMA";"Presidente";"2";"Não eleito";"1571";"0";"7849";"20,02"
"PE";"LAGOA DE ITAENGA";"Presidente";"2";"Não eleito";"5000";"0";"12938";"38,65"
"PE";"LAGOA DO CARRO";"Presidente";"2";"Não eleito";"3074";"0";"9838";"31,25"
"PE";"LAGOA DO OURO";"Presidente";"2";"Não eleito";"795";"0";"7534";"10,55"
"PE";"LAGOA DOS GATOS";"Presidente";"2";"Não eleito";"2009";"0";"8052";"24,95"
"PE";"LAGOA GRANDE";"Presidente";"2";"Não eleito";"2598";"0";"12927";"20,1"
"PE";"LAJEDO";"Presidente";"2";"Não eleito";"6058";"0";"20568";"29,45"
"PE";"LIMOEIRO";"Presidente";"2";"Não eleito";"10599";"0";"33276";"31,85"
"PE";"MACAPARANA";"Presidente";"2";"Não eleito";"4099";"0";"13055";"31,4"
"PE";"MACHADOS";"Presidente";"2";"Não eleito";"2106";"0";"7070";"29,79"
"PE";"MANARI";"Presidente";"2";"Não eleito";"955";"0";"7941";"12,03"
"PE";"MARAIAL";"Presidente";"2";"Não eleito";"1362";"0";"5807";"23,45"
"PE";"MIRANDIBA";"Presidente";"2";"Não eleito";"1326";"0";"8168";"16,23"
"PE";"MOREILÂNDIA";"Presidente";"2";"Não eleito";"595";"0";"6766";"8,79"
"PE";"MORENO";"Presidente";"2";"Não eleito";"6407";"0";"33178";"19,31"
"PE";"NAZARÉ DA MATA";"Presidente";"2";"Não eleito";"7409";"0";"19039";"38,91"
"PE";"OLINDA";"Presidente";"2";"Não eleito";"78774";"70";"240035";"32,85"
"PE";"OROBÓ";"Presidente";"2";"Não eleito";"3232";"0";"12410";"26,04"
"PE";"OROCÓ";"Presidente";"2";"Não eleito";"1774";"0";"8235";"21,54"
"PE";"OURICURI";"Presidente";"2";"Não eleito";"3926";"0";"31963";"12,28"
"PE";"PALMARES";"Presidente";"2";"Não eleito";"6272";"0";"30616";"20,49"
"PE";"PALMEIRINA";"Presidente";"2";"Não eleito";"852";"0";"4405";"19,34"
"PE";"PANELAS";"Presidente";"2";"Não eleito";"5309";"0";"13603";"39,03"
"PE";"PARANATAMA";"Presidente";"2";"Não eleito";"964";"0";"6838";"14,1"
"PE";"PARNAMIRIM";"Presidente";"2";"Não eleito";"1401";"0";"12694";"11,04"
"PE";"PASSIRA";"Presidente";"2";"Não eleito";"5241";"0";"17457";"30,02"
"PE";"PAUDALHO";"Presidente";"2";"Não eleito";"10341";"0";"29342";"35,24"
"PE";"PAULISTA";"Presidente";"2";"Não eleito";"46215";"44";"157942";"29,29"
"PE";"PEDRA";"Presidente";"2";"Não eleito";"2918";"0";"12204";"23,91"
"PE";"PESQUEIRA";"Presidente";"2";"Não eleito";"4928";"0";"34297";"14,37"
"PE";"PETROLÂNDIA";"Presidente";"2";"Não eleito";"4083";"0";"18036";"22,64"
"PE";"PETROLINA";"Presidente";"2";"Não eleito";"40267";"0";"146147";"27,55"
"PE";"POÇÃO";"Presidente";"2";"Não eleito";"1143";"0";"6827";"16,74"
"PE";"POMBOS";"Presidente";"2";"Não eleito";"4487";"0";"14699";"30,53"
"PE";"PRIMAVERA";"Presidente";"2";"Não eleito";"1899";"0";"7163";"26,51"
"PE";"QUIPAPÁ";"Presidente";"2";"Não eleito";"2428";"0";"10108";"24,02"
"PE";"QUIXABA";"Presidente";"2";"Não eleito";"384";"0";"4057";"9,47"
"PE";"RECIFE";"Presidente";"2";"Não eleito";"369705";"746";"905560";"40,91"
"PE";"RIACHO DAS ALMAS";"Presidente";"2";"Não eleito";"4363";"0";"13501";"32,32"
"PE";"RIBEIRÃO";"Presidente";"2";"Não eleito";"6564";"0";"20804";"31,55"
"PE";"RIO FORMOSO";"Presidente";"2";"Não eleito";"3377";"0";"12026";"28,08"
"PE";"SAIRÉ";"Presidente";"2";"Não eleito";"2911";"0";"8303";"35,06"
"PE";"SALGADINHO";"Presidente";"2";"Não eleito";"1152";"0";"4293";"26,83"
"PE";"SALGUEIRO";"Presidente";"2";"Não eleito";"6482";"0";"30560";"21,21"
"PE";"SALOÁ";"Presidente";"2";"Não eleito";"1160";"0";"8309";"13,96"
"PE";"SANHARÓ";"Presidente";"2";"Não eleito";"2954";"0";"11070";"26,68"
"PE";"SANTA CRUZ";"Presidente";"2";"Não eleito";"1023";"0";"7933";"12,9"
"PE";"SANTA CRUZ DA BAIXA VERDE";"Presidente";"2";"Não eleito";"1128";"0";"7230";"15,6"
"PE";"SANTA CRUZ DO CAPIBARIBE";"Presidente";"2";"Não eleito";"19725";"0";"43067";"45,8"
"PE";"SANTA FILOMENA";"Presidente";"2";"Não eleito";"1010";"0";"7463";"13,53"
"PE";"SANTA MARIA DA BOA VISTA";"Presidente";"2";"Não eleito";"3162";"0";"20341";"15,54"
"PE";"SANTA MARIA DO CAMBUCÁ";"Presidente";"2";"Não eleito";"3230";"0";"7552";"42,77"
"PE";"SANTA TEREZINHA";"Presidente";"2";"Não eleito";"1953";"0";"5382";"36,29"
"PE";"SÃO BENEDITO DO SUL";"Presidente";"2";"Não eleito";"1134";"0";"4755";"23,85"
"PE";"SÃO BENTO DO UNA";"Presidente";"2";"Não eleito";"6218";"0";"23909";"26,01"
"PE";"SÃO CAITANO";"Presidente";"2";"Não eleito";"7245";"0";"21321";"33,98"
"PE";"SÃO JOÃO";"Presidente";"2";"Não eleito";"2664";"0";"11685";"22,8"
"PE";"SÃO JOAQUIM DO MONTE";"Presidente";"2";"Não eleito";"3769";"0";"11992";"31,43"
"PE";"SÃO JOSÉ DA COROA GRANDE";"Presidente";"2";"Não eleito";"3791";"0";"9771";"38,8"
"PE";"SÃO JOSÉ DO BELMONTE";"Presidente";"2";"Não eleito";"2047";"0";"17133";"11,95"
"PE";"SÃO JOSÉ DO EGITO";"Presidente";"2";"Não eleito";"5758";"0";"16751";"34,37"
"PE";"SÃO LOURENÇO DA MATA";"Presidente";"2";"Não eleito";"18048";"0";"57766";"31,24"
"PE";"SÃO VICENTE FÉRRER";"Presidente";"2";"Não eleito";"2554";"0";"9649";"26,47"
"PE";"SERRA TALHADA";"Presidente";"2";"Não eleito";"8182";"0";"42965";"19,04"
"PE";"SERRITA";"Presidente";"2";"Não eleito";"1436";"0";"10353";"13,87"
"PE";"SERTÂNIA";"Presidente";"2";"Não eleito";"3337";"0";"17512";"19,06"
"PE";"SIRINHAÉM";"Presidente";"2";"Não eleito";"8001";"0";"20505";"39,02"
"PE";"SOLIDÃO";"Presidente";"2";"Não eleito";"378";"0";"3771";"10,02"
"PE";"SURUBIM";"Presidente";"2";"Não eleito";"12930";"0";"33210";"38,93"
"PE";"TABIRA";"Presidente";"2";"Não eleito";"2423";"0";"14146";"17,13"
"PE";"TACAIMBÓ";"Presidente";"2";"Não eleito";"1839";"0";"7507";"24,5"
"PE";"TACARATU";"Presidente";"2";"Não eleito";"1438";"0";"10358";"13,88"
"PE";"TAMANDARÉ";"Presidente";"2";"Não eleito";"4276";"0";"11461";"37,31"
"PE";"TAQUARITINGA DO NORTE";"Presidente";"2";"Não eleito";"7340";"0";"14248";"51,52"
"PE";"TEREZINHA";"Presidente";"2";"Não eleito";"614";"0";"4445";"13,81"
"PE";"TERRA NOVA";"Presidente";"2";"Não eleito";"627";"0";"6252";"10,03"
"PE";"TIMBAÚBA";"Presidente";"2";"Não eleito";"9426";"0";"31260";"30,15"
"PE";"TORITAMA";"Presidente";"2";"Não eleito";"6981";"0";"20259";"34,46"
"PE";"TRACUNHAÉM";"Presidente";"2";"Não eleito";"2943";"0";"7863";"37,43"
"PE";"TRINDADE";"Presidente";"2";"Não eleito";"2460";"0";"14734";"16,7"
"PE";"TRIUNFO";"Presidente";"2";"Não eleito";"1626";"0";"8382";"19,4"
"PE";"TUPANATINGA";"Presidente";"2";"Não eleito";"1888";"0";"10014";"18,85"
"PE";"TUPARETAMA";"Presidente";"2";"Não eleito";"782";"0";"5522";"14,16"
"PE";"VENTUROSA";"Presidente";"2";"Não eleito";"1616";"0";"9533";"16,95"
"PE";"VERDEJANTE";"Presidente";"2";"Não eleito";"939";"0";"5784";"16,23"
"PE";"VERTENTE DO LÉRIO";"Presidente";"2";"Não eleito";"1578";"0";"5460";"28,9"
"PE";"VERTENTES";"Presidente";"2";"Não eleito";"4899";"0";"11122";"44,05"
"PE";"VICÊNCIA";"Presidente";"2";"Não eleito";"5684";"0";"15130";"37,57"
"PE";"VITÓRIA DE SANTO ANTÃO";"Presidente";"2";"Não eleito";"25070";"0";"74481";"33,66"
"PE";"XEXÉU";"Presidente";"2";"Não eleito";"2392";"0";"6844";"34,95"
"PI";"ACAUÃ";"Presidente";"2";"Não eleito";"544";"0";"4311";"12,62"
"PI";"AGRICOLÂNDIA";"Presidente";"2";"Não eleito";"562";"0";"3444";"16,32"
"PI";"ÁGUA BRANCA";"Presidente";"2";"Não eleito";"2326";"0";"9702";"23,97"
"PI";"ALAGOINHA DO PIAUÍ";"Presidente";"2";"Não eleito";"749";"0";"4707";"15,91"
"PI";"ALEGRETE DO PIAUÍ";"Presidente";"2";"Não eleito";"557";"0";"3077";"18,1"
"PI";"ALTO LONGÁ";"Presidente";"2";"Não eleito";"1563";"0";"8289";"18,86"
"PI";"ALTOS";"Presidente";"2";"Não eleito";"3880";"0";"23394";"16,59"
"PI";"ALVORADA DO GURGUÉIA";"Presidente";"2";"Não eleito";"237";"0";"2806";"8,45"
"PI";"AMARANTE";"Presidente";"2";"Não eleito";"1554";"0";"9954";"15,61"
"PI";"ANGICAL DO PIAUÍ";"Presidente";"2";"Não eleito";"924";"0";"4893";"18,88"
"PI";"ANÍSIO DE ABREU";"Presidente";"2";"Não eleito";"862";"0";"4841";"17,81"
"PI";"ANTÔNIO ALMEIDA";"Presidente";"2";"Não eleito";"692";"0";"2010";"34,43"
"PI";"AROAZES";"Presidente";"2";"Não eleito";"457";"0";"3733";"12,24"
"PI";"AROEIRAS DO ITAIM";"Presidente";"2";"Não eleito";"293";"0";"2531";"11,58"
"PI";"ARRAIAL";"Presidente";"2";"Não eleito";"328";"0";"2717";"12,07"
"PI";"ASSUNÇÃO DO PIAUÍ";"Presidente";"2";"Não eleito";"895";"0";"3842";"23,3"
"PI";"AVELINO LOPES";"Presidente";"2";"Não eleito";"917";"0";"5739";"15,98"
"PI";"BAIXA GRANDE DO RIBEIRO";"Presidente";"2";"Não eleito";"1224";"0";"5742";"21,32"
"PI";"BARRA D'ALCÂNTARA";"Presidente";"2";"Não eleito";"469";"0";"2272";"20,64"
"PI";"BARRAS";"Presidente";"2";"Não eleito";"5263";"0";"23387";"22,5"
"PI";"BARREIRAS DO PIAUÍ";"Presidente";"2";"Não eleito";"380";"0";"1935";"19,64"
"PI";"BARRO DURO";"Presidente";"2";"Não eleito";"874";"0";"4012";"21,78"
"PI";"BATALHA";"Presidente";"2";"Não eleito";"3920";"0";"14501";"27,03"
"PI";"BELA VISTA DO PIAUÍ";"Presidente";"2";"Não eleito";"171";"0";"2532";"6,75"
"PI";"BELÉM DO PIAUÍ";"Presidente";"2";"Não eleito";"214";"0";"2099";"10,2"
"PI";"BENEDITINOS";"Presidente";"2";"Não eleito";"1031";"0";"6529";"15,79"
"PI";"BERTOLÍNIA";"Presidente";"2";"Não eleito";"482";"0";"3026";"15,93"
"PI";"BETÂNIA DO PIAUÍ";"Presidente";"2";"Não eleito";"382";"0";"3690";"10,35"
"PI";"BOA HORA";"Presidente";"2";"Não eleito";"644";"0";"3875";"16,62"
"PI";"BOCAINA";"Presidente";"2";"Não eleito";"1098";"0";"4076";"26,94"
"PI";"BOM JESUS";"Presidente";"2";"Não eleito";"3121";"0";"11462";"27,23"
"PI";"BOM PRINCÍPIO DO PIAUÍ";"Presidente";"2";"Não eleito";"800";"0";"4018";"19,91"
"PI";"BONFIM DO PIAUÍ";"Presidente";"2";"Não eleito";"338";"0";"3330";"10,15"
"PI";"BOQUEIRÃO DO PIAUÍ";"Presidente";"2";"Não eleito";"441";"0";"3443";"12,81"
"PI";"BRASILEIRA";"Presidente";"2";"Não eleito";"701";"0";"4968";"14,11"
"PI";"BREJO DO PIAUÍ";"Presidente";"2";"Não eleito";"226";"0";"2609";"8,66"
"PI";"BURITI DOS LOPES";"Presidente";"2";"Não eleito";"2259";"0";"11028";"20,48"
"PI";"BURITI DOS MONTES";"Presidente";"2";"Não eleito";"664";"0";"4344";"15,29"
"PI";"CABECEIRAS DO PIAUÍ";"Presidente";"2";"Não eleito";"782";"0";"6031";"12,97"
"PI";"CAJAZEIRAS DO PIAUÍ";"Presidente";"2";"Não eleito";"192";"0";"2113";"9,09"
"PI";"CAJUEIRO DA PRAIA";"Presidente";"2";"Não eleito";"791";"0";"4550";"17,38"
"PI";"CALDEIRÃO GRANDE DO PIAUÍ";"Presidente";"2";"Não eleito";"616";"0";"3502";"17,59"
"PI";"CAMPINAS DO PIAUÍ";"Presidente";"2";"Não eleito";"294";"0";"3344";"8,79"
"PI";"CAMPO ALEGRE DO FIDALGO";"Presidente";"2";"Não eleito";"255";"0";"3117";"8,18"
"PI";"CAMPO GRANDE DO PIAUÍ";"Presidente";"2";"Não eleito";"544";"0";"3544";"15,35"
"PI";"CAMPO LARGO DO PIAUÍ";"Presidente";"2";"Não eleito";"536";"0";"3255";"16,47"
"PI";"CAMPO MAIOR";"Presidente";"2";"Não eleito";"6654";"0";"26436";"25,17"
"PI";"CANAVIEIRA";"Presidente";"2";"Não eleito";"370";"0";"2214";"16,71"
"PI";"CANTO DO BURITI";"Presidente";"2";"Não eleito";"2176";"0";"10881";"20"
"PI";"CAPITÃO DE CAMPOS";"Presidente";"2";"Não eleito";"1310";"0";"6361";"20,59"
"PI";"CAPITÃO GERVÁSIO OLIVEIRA";"Presidente";"2";"Não eleito";"164";"0";"2409";"6,81"
"PI";"CARACOL";"Presidente";"2";"Não eleito";"1005";"0";"5559";"18,08"
"PI";"CARAÚBAS DO PIAUÍ";"Presidente";"2";"Não eleito";"1096";"0";"3293";"33,28"
"PI";"CARIDADE DO PIAUÍ";"Presidente";"2";"Não eleito";"824";"0";"2987";"27,59"
"PI";"CASTELO DO PIAUÍ";"Presidente";"2";"Não eleito";"2537";"0";"10442";"24,3"
"PI";"CAXINGÓ";"Presidente";"2";"Não eleito";"760";"0";"3434";"22,13"
"PI";"COCAL";"Presidente";"2";"Não eleito";"3218";"0";"13937";"23,09"
"PI";"COCAL DE TELHA";"Presidente";"2";"Não eleito";"291";"0";"2931";"9,93"
"PI";"COCAL DOS ALVES";"Presidente";"2";"Não eleito";"567";"0";"3383";"16,76"
"PI";"COIVARAS";"Presidente";"2";"Não eleito";"797";"0";"3289";"24,23"
"PI";"COLÔNIA DO GURGUÉIA";"Presidente";"2";"Não eleito";"397";"0";"3373";"11,77"
"PI";"COLÔNIA DO PIAUÍ";"Presidente";"2";"Não eleito";"429";"0";"3978";"10,78"
"PI";"CONCEIÇÃO DO CANINDÉ";"Presidente";"2";"Não eleito";"467";"0";"3031";"15,41"
"PI";"CORONEL JOSÉ DIAS";"Presidente";"2";"Não eleito";"337";"0";"3489";"9,66"
"PI";"CORRENTE";"Presidente";"2";"Não eleito";"2466";"0";"13045";"18,9"
"PI";"CRISTALÂNDIA DO PIAUÍ";"Presidente";"2";"Não eleito";"515";"0";"3555";"14,49"
"PI";"CRISTINO CASTRO";"Presidente";"2";"Não eleito";"691";"0";"4813";"14,36"
"PI";"CURIMATÁ";"Presidente";"2";"Não eleito";"1240";"0";"5751";"21,56"
"PI";"CURRAIS";"Presidente";"2";"Não eleito";"447";"0";"3575";"12,5"
"PI";"CURRAL NOVO DO PIAUÍ";"Presidente";"2";"Não eleito";"271";"0";"2700";"10,04"
"PI";"CURRALINHOS";"Presidente";"2";"Não eleito";"339";"0";"3131";"10,83"
"PI";"DEMERVAL LOBÃO";"Presidente";"2";"Não eleito";"1452";"0";"8182";"17,75"
"PI";"DIRCEU ARCOVERDE";"Presidente";"2";"Não eleito";"455";"0";"3903";"11,66"
"PI";"DOM EXPEDITO LOPES";"Presidente";"2";"Não eleito";"851";"0";"4866";"17,49"
"PI";"DOM INOCÊNCIO";"Presidente";"2";"Não eleito";"466";"0";"5178";"9"
"PI";"DOMINGOS MOURÃO";"Presidente";"2";"Não eleito";"371";"0";"2479";"14,97"
"PI";"ELESBÃO VELOSO";"Presidente";"2";"Não eleito";"1366";"0";"8584";"15,91"
"PI";"ELISEU MARTINS";"Presidente";"2";"Não eleito";"570";"0";"2527";"22,56"
"PI";"ESPERANTINA";"Presidente";"2";"Não eleito";"5444";"0";"20204";"26,95"
"PI";"FARTURA DO PIAUÍ";"Presidente";"2";"Não eleito";"293";"0";"2893";"10,13"
"PI";"FLORES DO PIAUÍ";"Presidente";"2";"Não eleito";"507";"0";"2850";"17,79"
"PI";"FLORESTA DO PIAUÍ";"Presidente";"2";"Não eleito";"310";"0";"1655";"18,73"
"PI";"FLORIANO";"Presidente";"2";"Não eleito";"6779";"0";"31485";"21,53"
"PI";"FRANCINÓPOLIS";"Presidente";"2";"Não eleito";"414";"0";"2864";"14,46"
"PI";"FRANCISCO AYRES";"Presidente";"2";"Não eleito";"447";"0";"2908";"15,37"
"PI";"FRANCISCO MACEDO";"Presidente";"2";"Não eleito";"194";"0";"1829";"10,61"
"PI";"FRANCISCO SANTOS";"Presidente";"2";"Não eleito";"1106";"0";"5172";"21,38"
"PI";"FRONTEIRAS";"Presidente";"2";"Não eleito";"985";"0";"6698";"14,71"
"PI";"GEMINIANO";"Presidente";"2";"Não eleito";"462";"0";"4087";"11,3"
"PI";"GILBUÉS";"Presidente";"2";"Não eleito";"965";"0";"5009";"19,27"
"PI";"GUADALUPE";"Presidente";"2";"Não eleito";"1466";"0";"5536";"26,48"
"PI";"GUARIBAS";"Presidente";"2";"Não eleito";"212";"0";"2737";"7,75"
"PI";"HUGO NAPOLEÃO";"Presidente";"2";"Não eleito";"393";"0";"2721";"14,44"
"PI";"ILHA GRANDE";"Presidente";"2";"Não eleito";"968";"0";"5651";"17,13"
"PI";"INHUMA";"Presidente";"2";"Não eleito";"1388";"0";"8618";"16,11"
"PI";"IPIRANGA DO PIAUÍ";"Presidente";"2";"Não eleito";"637";"0";"5373";"11,86"
"PI";"ISAÍAS COELHO";"Presidente";"2";"Não eleito";"455";"0";"4086";"11,14"
"PI";"ITAINÓPOLIS";"Presidente";"2";"Não eleito";"769";"0";"6679";"11,51"
"PI";"ITAUEIRA";"Presidente";"2";"Não eleito";"1029";"0";"6193";"16,62"
"PI";"JACOBINA DO PIAUÍ";"Presidente";"2";"Não eleito";"365";"0";"3416";"10,69"
"PI";"JAICÓS";"Presidente";"2";"Não eleito";"1433";"0";"8124";"17,64"
"PI";"JARDIM DO MULATO";"Presidente";"2";"Não eleito";"449";"0";"2875";"15,62"
"PI";"JATOBÁ DO PIAUÍ";"Presidente";"2";"Não eleito";"681";"0";"4115";"16,55"
"PI";"JERUMENHA";"Presidente";"2";"Não eleito";"428";"0";"3075";"13,92"
"PI";"JOÃO COSTA";"Presidente";"2";"Não eleito";"201";"0";"2208";"9,1"
"PI";"JOAQUIM PIRES";"Presidente";"2";"Não eleito";"2128";"0";"8044";"26,45"
"PI";"JOCA MARQUES";"Presidente";"2";"Não eleito";"493";"0";"3024";"16,3"
"PI";"JOSÉ DE FREITAS";"Presidente";"2";"Não eleito";"3223";"0";"24237";"13,3"
